index,animated,cases,grammatical,positions,sentence,template
281,False,DAA,False,321,"Ich finde es toll, dass einem Wein den Kunden den Verkäufer anbietet.",1
282,False,DDN,False,321,"Ich finde es toll, dass einem Wein dem Kunden der Verkäufer anbietet.",1
283,False,DDA,False,321,"Ich finde es toll, dass einem Wein dem Kunden den Verkäufer anbietet.",1
284,False,DND,False,321,"Ich finde es toll, dass einem Wein der Kunde dem Verkäufer anbietet.",1
285,False,DAD,False,321,"Ich finde es toll, dass einem Wein den Kunden dem Verkäufer anbietet.",1
286,False,NDD,False,321,"Ich finde es toll, dass ein Wein dem Kunden dem Verkäufer anbietet.",1
287,False,ADD,False,321,"Ich finde es toll, dass einen Wein dem Kunden dem Verkäufer anbietet.",1
288,False,NDA,True,123,"Ich weiß nicht, warum der Arbeitnehmer dem Arbeitgeber seinen Austritt angekündigt hat.",2
289,False,NAD,True,123,"Ich weiß nicht, warum der Arbeitnehmer den Arbeitgeber seinem Austritt angekündigt hat.",2
290,False,DNA,True,123,"Ich weiß nicht, warum dem Arbeitnehmer der Arbeitgeber seinen Austritt angekündigt hat.",2
291,False,DAN,True,123,"Ich weiß nicht, warum dem Arbeitnehmer den Arbeitgeber sein Austritt angekündigt hat.",2
292,False,AND,True,123,"Ich weiß nicht, warum den Arbeitnehmer der Arbeitgeber seinem Austritt angekündigt hat.",2
293,False,ADN,True,123,"Ich weiß nicht, warum den Arbeitnehmer dem Arbeitgeber sein Austritt angekündigt hat.",2
294,False,NDA,True,213,"Ich weiß nicht, warum der Arbeitgeber dem Arbeitnehmer seinen Austritt angekündigt hat.",2
295,False,NAD,True,213,"Ich weiß nicht, warum der Arbeitgeber den Arbeitnehmer seinem Austritt angekündigt hat.",2
296,False,DNA,True,213,"Ich weiß nicht, warum dem Arbeitgeber der Arbeitnehmer seinen Austritt angekündigt hat.",2
297,False,DAN,True,213,"Ich weiß nicht, warum dem Arbeitgeber den Arbeitnehmer sein Austritt angekündigt hat.",2
298,False,AND,True,213,"Ich weiß nicht, warum den Arbeitgeber der Arbeitnehmer seinem Austritt angekündigt hat.",2
299,False,ADN,True,213,"Ich weiß nicht, warum den Arbeitgeber dem Arbeitnehmer sein Austritt angekündigt hat.",2
300,False,NDA,True,132,"Ich weiß nicht, warum der Arbeitnehmer seinem Austritt den Arbeitgeber angekündigt hat.",2
301,False,NAD,True,132,"Ich weiß nicht, warum der Arbeitnehmer seinen Austritt dem Arbeitgeber angekündigt hat.",2
302,False,DNA,True,132,"Ich weiß nicht, warum dem Arbeitnehmer sein Austritt den Arbeitgeber angekündigt hat.",2
303,False,DAN,True,132,"Ich weiß nicht, warum dem Arbeitnehmer seinen Austritt der Arbeitgeber angekündigt hat.",2
304,False,AND,True,132,"Ich weiß nicht, warum den Arbeitnehmer sein Austritt dem Arbeitgeber angekündigt hat.",2
305,False,ADN,True,132,"Ich weiß nicht, warum den Arbeitnehmer seinem Austritt der Arbeitgeber angekündigt hat.",2
306,False,NDA,True,231,"Ich weiß nicht, warum der Arbeitgeber seinem Austritt den Arbeitnehmer angekündigt hat.",2
307,False,NAD,True,231,"Ich weiß nicht, warum der Arbeitgeber seinen Austritt dem Arbeitnehmer angekündigt hat.",2
308,False,DNA,True,231,"Ich weiß nicht, warum dem Arbeitgeber sein Austritt den Arbeitnehmer angekündigt hat.",2
309,False,DAN,True,231,"Ich weiß nicht, warum dem Arbeitgeber seinen Austritt der Arbeitnehmer angekündigt hat.",2
310,False,AND,True,231,"Ich weiß nicht, warum den Arbeitgeber sein Austritt dem Arbeitnehmer angekündigt hat.",2
311,False,ADN,True,231,"Ich weiß nicht, warum den Arbeitgeber seinem Austritt der Arbeitnehmer angekündigt hat.",2
312,False,NDA,True,312,"Ich weiß nicht, warum sein Austritt dem Arbeitnehmer den Arbeitgeber angekündigt hat.",2
313,False,NAD,True,312,"Ich weiß nicht, warum sein Austritt den Arbeitnehmer dem Arbeitgeber angekündigt hat.",2
314,False,DNA,True,312,"Ich weiß nicht, warum seinem Austritt der Arbeitnehmer den Arbeitgeber angekündigt hat.",2
315,False,DAN,True,312,"Ich weiß nicht, warum seinem Austritt den Arbeitnehmer der Arbeitgeber angekündigt hat.",2
316,False,AND,True,312,"Ich weiß nicht, warum seinen Austritt der Arbeitnehmer dem Arbeitgeber angekündigt hat.",2
317,False,ADN,True,312,"Ich weiß nicht, warum seinen Austritt dem Arbeitnehmer der Arbeitgeber angekündigt hat.",2
318,False,NDA,True,321,"Ich weiß nicht, warum sein Austritt dem Arbeitgeber den Arbeitnehmer angekündigt hat.",2
319,False,NAD,True,321,"Ich weiß nicht, warum sein Austritt den Arbeitgeber dem Arbeitnehmer angekündigt hat.",2
320,False,DNA,True,321,"Ich weiß nicht, warum seinem Austritt der Arbeitgeber den Arbeitnehmer angekündigt hat.",2
321,False,DAN,True,321,"Ich weiß nicht, warum seinem Austritt den Arbeitgeber der Arbeitnehmer angekündigt hat.",2
322,False,AND,True,321,"Ich weiß nicht, warum seinen Austritt der Arbeitgeber dem Arbeitnehmer angekündigt hat.",2
323,False,ADN,True,321,"Ich weiß nicht, warum seinen Austritt dem Arbeitgeber der Arbeitnehmer angekündigt hat.",2
324,False,NNA,False,123,"Ich weiß nicht, warum der Arbeitnehmer der Arbeitgeber seinen Austritt angekündigt hat.",2
325,False,NND,False,123,"Ich weiß nicht, warum der Arbeitnehmer der Arbeitgeber seinem Austritt angekündigt hat.",2
326,False,NAN,False,123,"Ich weiß nicht, warum der Arbeitnehmer den Arbeitgeber sein Austritt angekündigt hat.",2
327,False,NDN,False,123,"Ich weiß nicht, warum der Arbeitnehmer dem Arbeitgeber sein Austritt angekündigt hat.",2
328,False,ANN,False,123,"Ich weiß nicht, warum den Arbeitnehmer der Arbeitgeber sein Austritt angekündigt hat.",2
329,False,DNN,False,123,"Ich weiß nicht, warum dem Arbeitnehmer der Arbeitgeber sein Austritt angekündigt hat.",2
330,False,AAN,False,123,"Ich weiß nicht, warum den Arbeitnehmer den Arbeitgeber sein Austritt angekündigt hat.",2
331,False,AAD,False,123,"Ich weiß nicht, warum den Arbeitnehmer den Arbeitgeber seinem Austritt angekündigt hat.",2
332,False,ANA,False,123,"Ich weiß nicht, warum den Arbeitnehmer der Arbeitgeber seinen Austritt angekündigt hat.",2
333,False,ADA,False,123,"Ich weiß nicht, warum den Arbeitnehmer dem Arbeitgeber seinen Austritt angekündigt hat.",2
334,False,NAA,False,123,"Ich weiß nicht, warum der Arbeitnehmer den Arbeitgeber seinen Austritt angekündigt hat.",2
335,False,DAA,False,123,"Ich weiß nicht, warum dem Arbeitnehmer den Arbeitgeber seinen Austritt angekündigt hat.",2
336,False,DDN,False,123,"Ich weiß nicht, warum dem Arbeitnehmer dem Arbeitgeber sein Austritt angekündigt hat.",2
337,False,DDA,False,123,"Ich weiß nicht, warum dem Arbeitnehmer dem Arbeitgeber seinen Austritt angekündigt hat.",2
338,False,DND,False,123,"Ich weiß nicht, warum dem Arbeitnehmer der Arbeitgeber seinem Austritt angekündigt hat.",2
339,False,DAD,False,123,"Ich weiß nicht, warum dem Arbeitnehmer den Arbeitgeber seinem Austritt angekündigt hat.",2
340,False,NDD,False,123,"Ich weiß nicht, warum der Arbeitnehmer dem Arbeitgeber seinem Austritt angekündigt hat.",2
341,False,ADD,False,123,"Ich weiß nicht, warum den Arbeitnehmer dem Arbeitgeber seinem Austritt angekündigt hat.",2
342,False,NNA,False,213,"Ich weiß nicht, warum der Arbeitgeber der Arbeitnehmer seinen Austritt angekündigt hat.",2
343,False,NND,False,213,"Ich weiß nicht, warum der Arbeitgeber der Arbeitnehmer seinem Austritt angekündigt hat.",2
344,False,NAN,False,213,"Ich weiß nicht, warum der Arbeitgeber den Arbeitnehmer sein Austritt angekündigt hat.",2
345,False,NDN,False,213,"Ich weiß nicht, warum der Arbeitgeber dem Arbeitnehmer sein Austritt angekündigt hat.",2
346,False,ANN,False,213,"Ich weiß nicht, warum den Arbeitgeber der Arbeitnehmer sein Austritt angekündigt hat.",2
347,False,DNN,False,213,"Ich weiß nicht, warum dem Arbeitgeber der Arbeitnehmer sein Austritt angekündigt hat.",2
348,False,AAN,False,213,"Ich weiß nicht, warum den Arbeitgeber den Arbeitnehmer sein Austritt angekündigt hat.",2
349,False,AAD,False,213,"Ich weiß nicht, warum den Arbeitgeber den Arbeitnehmer seinem Austritt angekündigt hat.",2
350,False,ANA,False,213,"Ich weiß nicht, warum den Arbeitgeber der Arbeitnehmer seinen Austritt angekündigt hat.",2
351,False,ADA,False,213,"Ich weiß nicht, warum den Arbeitgeber dem Arbeitnehmer seinen Austritt angekündigt hat.",2
352,False,NAA,False,213,"Ich weiß nicht, warum der Arbeitgeber den Arbeitnehmer seinen Austritt angekündigt hat.",2
353,False,DAA,False,213,"Ich weiß nicht, warum dem Arbeitgeber den Arbeitnehmer seinen Austritt angekündigt hat.",2
354,False,DDN,False,213,"Ich weiß nicht, warum dem Arbeitgeber dem Arbeitnehmer sein Austritt angekündigt hat.",2
355,False,DDA,False,213,"Ich weiß nicht, warum dem Arbeitgeber dem Arbeitnehmer seinen Austritt angekündigt hat.",2
356,False,DND,False,213,"Ich weiß nicht, warum dem Arbeitgeber der Arbeitnehmer seinem Austritt angekündigt hat.",2
357,False,DAD,False,213,"Ich weiß nicht, warum dem Arbeitgeber den Arbeitnehmer seinem Austritt angekündigt hat.",2
358,False,NDD,False,213,"Ich weiß nicht, warum der Arbeitgeber dem Arbeitnehmer seinem Austritt angekündigt hat.",2
359,False,ADD,False,213,"Ich weiß nicht, warum den Arbeitgeber dem Arbeitnehmer seinem Austritt angekündigt hat.",2
360,False,NNA,False,132,"Ich weiß nicht, warum der Arbeitnehmer sein Austritt den Arbeitgeber angekündigt hat.",2
361,False,NND,False,132,"Ich weiß nicht, warum der Arbeitnehmer sein Austritt dem Arbeitgeber angekündigt hat.",2
362,False,NAN,False,132,"Ich weiß nicht, warum der Arbeitnehmer seinen Austritt der Arbeitgeber angekündigt hat.",2
363,False,NDN,False,132,"Ich weiß nicht, warum der Arbeitnehmer seinem Austritt der Arbeitgeber angekündigt hat.",2
364,False,ANN,False,132,"Ich weiß nicht, warum den Arbeitnehmer sein Austritt der Arbeitgeber angekündigt hat.",2
365,False,DNN,False,132,"Ich weiß nicht, warum dem Arbeitnehmer sein Austritt der Arbeitgeber angekündigt hat.",2
366,False,AAN,False,132,"Ich weiß nicht, warum den Arbeitnehmer seinen Austritt der Arbeitgeber angekündigt hat.",2
367,False,AAD,False,132,"Ich weiß nicht, warum den Arbeitnehmer seinen Austritt dem Arbeitgeber angekündigt hat.",2
368,False,ANA,False,132,"Ich weiß nicht, warum den Arbeitnehmer sein Austritt den Arbeitgeber angekündigt hat.",2
369,False,ADA,False,132,"Ich weiß nicht, warum den Arbeitnehmer seinem Austritt den Arbeitgeber angekündigt hat.",2
370,False,NAA,False,132,"Ich weiß nicht, warum der Arbeitnehmer seinen Austritt den Arbeitgeber angekündigt hat.",2
371,False,DAA,False,132,"Ich weiß nicht, warum dem Arbeitnehmer seinen Austritt den Arbeitgeber angekündigt hat.",2
372,False,DDN,False,132,"Ich weiß nicht, warum dem Arbeitnehmer seinem Austritt der Arbeitgeber angekündigt hat.",2
373,False,DDA,False,132,"Ich weiß nicht, warum dem Arbeitnehmer seinem Austritt den Arbeitgeber angekündigt hat.",2
374,False,DND,False,132,"Ich weiß nicht, warum dem Arbeitnehmer sein Austritt dem Arbeitgeber angekündigt hat.",2
375,False,DAD,False,132,"Ich weiß nicht, warum dem Arbeitnehmer seinen Austritt dem Arbeitgeber angekündigt hat.",2
376,False,NDD,False,132,"Ich weiß nicht, warum der Arbeitnehmer seinem Austritt dem Arbeitgeber angekündigt hat.",2
377,False,ADD,False,132,"Ich weiß nicht, warum den Arbeitnehmer seinem Austritt dem Arbeitgeber angekündigt hat.",2
378,False,NNA,False,231,"Ich weiß nicht, warum der Arbeitgeber sein Austritt den Arbeitnehmer angekündigt hat.",2
379,False,NND,False,231,"Ich weiß nicht, warum der Arbeitgeber sein Austritt dem Arbeitnehmer angekündigt hat.",2
380,False,NAN,False,231,"Ich weiß nicht, warum der Arbeitgeber seinen Austritt der Arbeitnehmer angekündigt hat.",2
381,False,NDN,False,231,"Ich weiß nicht, warum der Arbeitgeber seinem Austritt der Arbeitnehmer angekündigt hat.",2
382,False,ANN,False,231,"Ich weiß nicht, warum den Arbeitgeber sein Austritt der Arbeitnehmer angekündigt hat.",2
383,False,DNN,False,231,"Ich weiß nicht, warum dem Arbeitgeber sein Austritt der Arbeitnehmer angekündigt hat.",2
384,False,AAN,False,231,"Ich weiß nicht, warum den Arbeitgeber seinen Austritt der Arbeitnehmer angekündigt hat.",2
385,False,AAD,False,231,"Ich weiß nicht, warum den Arbeitgeber seinen Austritt dem Arbeitnehmer angekündigt hat.",2
386,False,ANA,False,231,"Ich weiß nicht, warum den Arbeitgeber sein Austritt den Arbeitnehmer angekündigt hat.",2
387,False,ADA,False,231,"Ich weiß nicht, warum den Arbeitgeber seinem Austritt den Arbeitnehmer angekündigt hat.",2
388,False,NAA,False,231,"Ich weiß nicht, warum der Arbeitgeber seinen Austritt den Arbeitnehmer angekündigt hat.",2
389,False,DAA,False,231,"Ich weiß nicht, warum dem Arbeitgeber seinen Austritt den Arbeitnehmer angekündigt hat.",2
390,False,DDN,False,231,"Ich weiß nicht, warum dem Arbeitgeber seinem Austritt der Arbeitnehmer angekündigt hat.",2
391,False,DDA,False,231,"Ich weiß nicht, warum dem Arbeitgeber seinem Austritt den Arbeitnehmer angekündigt hat.",2
392,False,DND,False,231,"Ich weiß nicht, warum dem Arbeitgeber sein Austritt dem Arbeitnehmer angekündigt hat.",2
393,False,DAD,False,231,"Ich weiß nicht, warum dem Arbeitgeber seinen Austritt dem Arbeitnehmer angekündigt hat.",2
394,False,NDD,False,231,"Ich weiß nicht, warum der Arbeitgeber seinem Austritt dem Arbeitnehmer angekündigt hat.",2
395,False,ADD,False,231,"Ich weiß nicht, warum den Arbeitgeber seinem Austritt dem Arbeitnehmer angekündigt hat.",2
396,False,NNA,False,312,"Ich weiß nicht, warum sein Austritt der Arbeitnehmer den Arbeitgeber angekündigt hat.",2
397,False,NND,False,312,"Ich weiß nicht, warum sein Austritt der Arbeitnehmer dem Arbeitgeber angekündigt hat.",2
398,False,NAN,False,312,"Ich weiß nicht, warum sein Austritt den Arbeitnehmer der Arbeitgeber angekündigt hat.",2
399,False,NDN,False,312,"Ich weiß nicht, warum sein Austritt dem Arbeitnehmer der Arbeitgeber angekündigt hat.",2
400,False,ANN,False,312,"Ich weiß nicht, warum seinen Austritt der Arbeitnehmer der Arbeitgeber angekündigt hat.",2
401,False,DNN,False,312,"Ich weiß nicht, warum seinem Austritt der Arbeitnehmer der Arbeitgeber angekündigt hat.",2
402,False,AAN,False,312,"Ich weiß nicht, warum seinen Austritt den Arbeitnehmer der Arbeitgeber angekündigt hat.",2
403,False,AAD,False,312,"Ich weiß nicht, warum seinen Austritt den Arbeitnehmer dem Arbeitgeber angekündigt hat.",2
404,False,ANA,False,312,"Ich weiß nicht, warum seinen Austritt der Arbeitnehmer den Arbeitgeber angekündigt hat.",2
405,False,ADA,False,312,"Ich weiß nicht, warum seinen Austritt dem Arbeitnehmer den Arbeitgeber angekündigt hat.",2
406,False,NAA,False,312,"Ich weiß nicht, warum sein Austritt den Arbeitnehmer den Arbeitgeber angekündigt hat.",2
407,False,DAA,False,312,"Ich weiß nicht, warum seinem Austritt den Arbeitnehmer den Arbeitgeber angekündigt hat.",2
408,False,DDN,False,312,"Ich weiß nicht, warum seinem Austritt dem Arbeitnehmer der Arbeitgeber angekündigt hat.",2
409,False,DDA,False,312,"Ich weiß nicht, warum seinem Austritt dem Arbeitnehmer den Arbeitgeber angekündigt hat.",2
410,False,DND,False,312,"Ich weiß nicht, warum seinem Austritt der Arbeitnehmer dem Arbeitgeber angekündigt hat.",2
411,False,DAD,False,312,"Ich weiß nicht, warum seinem Austritt den Arbeitnehmer dem Arbeitgeber angekündigt hat.",2
412,False,NDD,False,312,"Ich weiß nicht, warum sein Austritt dem Arbeitnehmer dem Arbeitgeber angekündigt hat.",2
413,False,ADD,False,312,"Ich weiß nicht, warum seinen Austritt dem Arbeitnehmer dem Arbeitgeber angekündigt hat.",2
414,False,NNA,False,321,"Ich weiß nicht, warum sein Austritt der Arbeitgeber den Arbeitnehmer angekündigt hat.",2
415,False,NND,False,321,"Ich weiß nicht, warum sein Austritt der Arbeitgeber dem Arbeitnehmer angekündigt hat.",2
416,False,NAN,False,321,"Ich weiß nicht, warum sein Austritt den Arbeitgeber der Arbeitnehmer angekündigt hat.",2
417,False,NDN,False,321,"Ich weiß nicht, warum sein Austritt dem Arbeitgeber der Arbeitnehmer angekündigt hat.",2
418,False,ANN,False,321,"Ich weiß nicht, warum seinen Austritt der Arbeitgeber der Arbeitnehmer angekündigt hat.",2
419,False,DNN,False,321,"Ich weiß nicht, warum seinem Austritt der Arbeitgeber der Arbeitnehmer angekündigt hat.",2
420,False,AAN,False,321,"Ich weiß nicht, warum seinen Austritt den Arbeitgeber der Arbeitnehmer angekündigt hat.",2
421,False,AAD,False,321,"Ich weiß nicht, warum seinen Austritt den Arbeitgeber dem Arbeitnehmer angekündigt hat.",2
422,False,ANA,False,321,"Ich weiß nicht, warum seinen Austritt der Arbeitgeber den Arbeitnehmer angekündigt hat.",2
423,False,ADA,False,321,"Ich weiß nicht, warum seinen Austritt dem Arbeitgeber den Arbeitnehmer angekündigt hat.",2
424,False,NAA,False,321,"Ich weiß nicht, warum sein Austritt den Arbeitgeber den Arbeitnehmer angekündigt hat.",2
425,False,DAA,False,321,"Ich weiß nicht, warum seinem Austritt den Arbeitgeber den Arbeitnehmer angekündigt hat.",2
426,False,DDN,False,321,"Ich weiß nicht, warum seinem Austritt dem Arbeitgeber der Arbeitnehmer angekündigt hat.",2
427,False,DDA,False,321,"Ich weiß nicht, warum seinem Austritt dem Arbeitgeber den Arbeitnehmer angekündigt hat.",2
428,False,DND,False,321,"Ich weiß nicht, warum seinem Austritt der Arbeitgeber dem Arbeitnehmer angekündigt hat.",2
429,False,DAD,False,321,"Ich weiß nicht, warum seinem Austritt den Arbeitgeber dem Arbeitnehmer angekündigt hat.",2
